#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="46.9",engine_hours="35.2",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,PTrim,FQty3,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 CHT5,E1 CHT6,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 EGT5,E1 EGT6,,,,E1 %Pwr,,
2024-06-25,11:16:25,09:16:25,+02:00,+48.1139651,+9.7645488,1918,3D- (SFD1),206185.3,1.3,,-0,0,-0.43,,1.4,7,1880,1917,9,17.0,18,,,-0.013,0.992,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3407,,,,081111F8 A96 A95,6,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.1,12.5,-2,0.0,7,6,154,194,244,235,235,214,174,205,271,255,270,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:26,09:16:26,+02:00,+48.1139808,+9.7644954,1916,3D- (SFD1),206186.3,0.6,,-0,0,-0.28,,2.2,7,1880,1917,-7,20.0,21,,,-0.014,0.990,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3407,,,,081111F8 A99 A98,4,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.1,12.5,-2,0.0,7,6,154,194,244,235,235,214,174,205,271,255,270,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:27,09:16:27,+02:00,+48.1139809,+9.7645286,1922,3D- (SFD1),206187.3,0.6,,-0,0,-0.04,31.7,1.4,8,1879,1917,-11,21.5,23,4.87,0.77,-0.009,0.991,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3406,,,,081117FF D10 D5,3,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.1,12.5,-3,0.0,7,6,154,194,244,235,235,214,174,205,271,255,270,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:28,09:16:28,+02:00,+48.1139663,+9.7645361,1926,3D- (SFD1),206188.3,0.4,,0,-0,-0.09,32.4,1.4,8,1879,1917,-15,21.3,22,5.29,0.81,-0.014,0.990,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3405,,,,081117FF D22 D17,5,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.1,12.5,-3,0.0,7,6,154,194,244,235,235,214,174,205,271,255,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:29,09:16:29,+02:00,+48.1139227,+9.7645395,1937,3D- (SFD1),206189.3,0.3,,0,-0,0.33,32.2,1.4,8,1879,1916,-9,20.0,21,6.08,0.80,-0.013,0.992,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3406,,,,081117FF D34 D29,7,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.1,12.5,-3,0.0,7,6,154,194,244,235,235,214,172,205,271,255,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:30,09:16:30,+02:00,+48.1139351,+9.7645226,1946,3D- (SFD1),206190.3,0.4,,0,-0,0.16,31.8,1.4,8,1880,1917,16,18.5,19,6.47,0.77,-0.014,0.991,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3408,,,,081117FF D46 D41,6,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.0,12.5,-3,0.0,7,6,154,194,244,235,235,212,172,205,271,255,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:31,09:16:31,+02:00,+48.1139566,+9.7645469,1935,3D- (SFD1),206191.3,0.5,,-0,0,-0.22,31.4,1.4,8,1880,1917,0,17.2,18,6.71,0.74,-0.017,0.992,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.5,3410,,,,081117FF D58 D53,7,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.0,12.5,-3,0.0,7,6,154,194,244,235,235,212,172,205,271,255,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:32,09:16:32,+02:00,+48.1139215,+9.7645709,1930,3D- (SFD1),206192.3,0.4,,-0,0,0.58,31.0,1.4,8,1880,1917,3,16.5,17,6.87,0.73,-0.011,0.991,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.6,3411,,,,081117FF D70 D65,7,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.0,12.5,-3,0.0,7,6,154,194,243,235,235,212,172,205,271,255,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-06-25,11:16:33,09:16:33,+02:00,+48.1139021,+9.7645448,1948,3D- (SFD1),206193.3,0.5,,-0,0,-0.51,30.8,1.4,8,1880,1917,5,16.2,17,6.96,0.70,-0.012,0.990,303,,,,29.96,,GPS1,LOI,,,,,,,,ENR,,,,,PFT,,,,,,,,,,,,,-3.8,24.6,3412,,,,081117FF D82 D77,6,00000000,,7000,ALT,180,16,0.0,0,0,27.8,13.0,12.5,-3,0.0,7,6,153,194,243,235,235,212,172,205,270,253,268,235,1,1,0,0,MAIN BUS / ALTERNATOR,
