#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="48.2",engine_hours="36.1",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,PTrim,FQty3,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 CHT5,E1 CHT6,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 EGT5,E1 EGT6,,,,E1 %Pwr,,
2024-07-05,10:58:32,08:58:32,+02:00,+48.1139023,+9.7646905,1905,3D- (SFD1),464312.0,0.3,,0,-0,0.08,218.1,1.3,9,1810,1932,11,15.4,16,7.36,-0.13,0.002,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3164,,,,081117FF N22 N22,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,194,239,235,232,214,176,198,243,235,244,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:33,08:58:33,+02:00,+48.1139256,+9.7646854,1912,3D (SFD1),464312.9,0.3,,0,-0,0.21,218.1,1.3,9,1810,1932,3,15.1,16,7.35,-0.13,0.003,0.991,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3163,,,,081117FF N26 N26,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,194,239,235,232,214,176,198,243,235,244,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:34,08:58:34,+02:00,+48.1139148,+9.7646936,1897,3D- (SFD1),464313.9,0.4,,-0,0,-0.20,218.1,1.3,9,1810,1932,7,14.9,16,7.35,-0.13,0.004,0.997,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3161,,,,081117FF N30 N30,4,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,235,232,214,176,198,243,235,244,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:35,08:58:35,+02:00,+48.1139405,+9.7646624,1913,3D (SFD1),464314.9,0.4,,0,-0,0.20,218.1,1.3,9,1810,1932,-0,14.9,16,7.35,-0.12,0.002,0.991,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3160,,,,081117FF N32 N32,5,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,232,214,176,198,243,235,244,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:36,08:58:36,+02:00,+48.1139041,+9.7647100,1907,3D- (SFD1),464315.9,0.5,,-0,0,0.11,218.1,1.3,9,1810,1932,-1,15.0,16,7.36,-0.12,0.002,0.993,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3159,,,,081117FF N32 N32,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,232,214,176,198,243,235,244,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:37,08:58:37,+02:00,+48.1139274,+9.7646725,1896,3D- (SFD1),464316.9,0.6,,0,1,-0.24,218.1,1.6,9,1810,1932,-6,14.7,15,7.36,-0.13,0.001,0.993,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3158,,,,081117FF N32 N32,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,232,214,176,198,241,235,243,223,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:38,08:58:38,+02:00,+48.1138940,+9.7647532,1896,3D- (SFD1),464318.0,0.8,,0,0,0.18,218.1,1.3,9,1810,1932,-5,14.6,15,7.37,-0.13,0.002,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.1,3157,,,,081117FF N32 N32,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,232,214,176,198,241,235,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:39,08:58:39,+02:00,+48.1138824,+9.7647665,1885,3D (SFD1),464318.9,0.6,,0,-0,0.30,218.1,1.3,9,1809,1932,-13,14.7,15,7.36,-0.11,0.001,0.993,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3156,,,,081117FF N32 N32,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:40,08:58:40,+02:00,+48.1138976,+9.7647504,1902,3D- (SFD1),464319.9,0.4,,0,-0,-0.34,218.1,1.3,9,1809,1931,-13,14.8,16,7.36,-0.12,0.000,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3155,,,,081117FF N32 N32,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,13.0,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:41,08:58:41,+02:00,+48.1138968,+9.7647466,1886,3D- (SFD1),464320.9,0.7,,-0,0,0.47,218.1,1.3,9,1809,1931,-9,15.0,16,7.36,-0.12,0.001,0.991,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3154,,,,081117FF N32 N32,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.9,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:42,08:58:42,+02:00,+48.1139248,+9.7647128,1893,3D- (SFD1),464321.9,0.4,,-0,0,0.37,218.1,1.3,9,1809,1931,-1,15.2,16,7.36,-0.11,0.001,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3153,,,,081117FF N35 N35,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.9,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:43,08:58:43,+02:00,+48.1139343,+9.7647178,1886,3D- (SFD1),464322.9,0.7,,0,-0,-0.23,218.1,1.3,9,1809,1931,-5,15.5,16,7.35,-0.11,0.001,0.991,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3152,,,,081117FF N39 N39,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.9,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:44,08:58:44,+02:00,+48.1139138,+9.7647254,1878,3D- (SFD1),464323.9,0.4,,0,-0,-0.44,218.1,1.3,9,1809,1931,-1,15.5,16,7.36,-0.13,0.001,0.993,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3151,,,,081117FF N43 N43,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.9,12.3,-3,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:45,08:58:45,+02:00,+48.1139320,+9.7647254,1892,3D- (SFD1),464324.9,0.6,,-0,0,-0.41,218.1,1.3,9,1809,1931,2,15.3,16,7.36,-0.12,0.001,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3151,,,,081117FF N47 N47,3,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.8,12.3,-5,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:46,08:58:46,+02:00,+48.1139149,+9.7647127,1895,3D- (SFD1),464326.0,0.4,,-0,-0,-0.09,218.1,1.3,9,1809,1931,-4,15.2,16,7.35,-0.12,0.001,0.992,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3150,,,,081117FF N51 N51,2,00000000,,7000,ALT,178,16,0.1,0,0,27.8,12.8,12.3,-5,0.0,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
2024-07-05,10:58:47,08:58:47,+02:00,+48.1139160,+9.7647125,1886,3D- (SFD1),464326.9,0.4,,-0,0,0.24,218.1,1.3,9,1809,1931,-9,15.2,16,7.36,-0.11,0.002,0.993,303,,,,30.05,,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,,-3.8,23.0,3149,,,,081117FF N55 N55,3,00000000,,7000,ALT,178,16,0.2,0,0,27.8,12.8,12.3,-5,0.2,7,4,167,192,239,234,230,214,176,198,241,234,243,221,1,1,0,0,MAIN BUS / ALTERNATOR,
