#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="22.9",engine_hours="16.6",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-08-11,11:16:58,09:16:58,+02:00,+48.1139168,+9.7646551,1925,3D-,465435.5,0.0,,0,0,0.02,,1.3,8,1607,1774,-3,12.4,13,,,-0.016,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,081111F8 A57 A57,2,00000000,,185,16,0.1,0,0,28.1,12.8,12.8,-3,0.0,19,1,207,228,257,255,250,237,207,208,259,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:16:58,09:16:58,+02:00,+48.1139168,+9.7646537,1925,3D-,465436.5,0.0,,0,0,0.01,,1.3,8,1607,1774,-3,12.4,13,,,-0.017,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,081111F8 A60 A60,2,00000000,,185,16,0.1,0,0,28.1,12.8,12.8,-3,0.0,19,1,207,228,257,255,250,237,207,208,259,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:16:59,09:16:59,+02:00,+48.1139162,+9.7646515,1925,3D,465437.5,0.0,,0,0,0.01,,1.3,8,1607,1774,1,12.4,13,,,-0.017,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040011F8 A63 A63,2,00000000,,185,16,0.1,0,0,28.1,12.8,12.8,-3,0.0,19,1,207,228,257,255,250,237,207,208,257,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:01,09:17:01,+02:00,+48.1139158,+9.7646499,1925,3D,465438.5,0.0,,0,0,0.01,,1.3,8,1607,1774,1,12.4,13,,,-0.016,0.994,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A66 A66,3,00000000,,185,16,0.1,0,0,28.1,12.8,12.8,-4,0.0,19,1,207,228,257,255,250,237,207,208,257,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:02,09:17:02,+02:00,+48.1139153,+9.7646491,1924,3D,465439.5,0.0,,0,0,0.01,,1.3,8,1607,1774,4,12.4,13,,,-0.016,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A69 A69,2,00000000,,185,16,0.3,0,0,28.1,12.7,12.8,-4,0.0,19,1,207,228,257,255,250,237,207,208,257,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:02,09:17:02,+02:00,+48.1139155,+9.7646485,1924,3D,465440.5,0.0,,0,0,-0.00,,1.3,8,1607,1774,-1,12.4,13,,,-0.017,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.041,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A72 A72,3,00000000,,185,16,1.0,0,0,28.1,12.7,12.8,-5,0.2,19,1,207,228,257,255,250,237,205,208,257,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:03,09:17:03,+02:00,+48.1139154,+9.7646477,1924,3D,465441.5,0.0,,0,0,0.00,,1.8,8,1607,1774,-8,12.4,13,,,-0.016,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A75 A75,2,00000000,,185,16,2.0,0,0,28.1,12.7,12.8,-5,0.8,19,1,207,228,257,255,250,237,205,208,257,248,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:04,09:17:04,+02:00,+48.1139158,+9.7646474,1923,3D,465442.5,0.0,,0,0,-0.00,,1.3,8,1607,1774,-4,12.5,13,,,-0.017,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A78 A78,2,00000000,,185,16,2.8,0,0,28.1,12.7,12.8,-5,1.2,19,1,207,228,257,255,250,237,205,208,257,246,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:06,09:17:06,+02:00,+48.1139158,+9.7646472,1923,3D,465443.5,0.0,,0,0,-0.00,,1.3,8,1607,1774,5,12.5,13,,,-0.018,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A81 A81,2,00000000,,185,16,3.7,0,0,28.1,12.7,12.8,-5,4.2,19,1,207,228,257,255,250,237,205,208,257,246,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:07,09:17:07,+02:00,+48.1139155,+9.7646467,1923,3D,465444.5,0.0,,0,0,0.01,,1.3,8,1607,1774,1,12.5,13,,,-0.016,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A84 A84,3,00000000,,185,16,4.1,0,0,28.1,12.6,12.7,-5,8.6,19,1,207,228,257,255,250,237,205,208,257,246,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:08,09:17:08,+02:00,+48.1139152,+9.7646457,1923,3D,465445.5,0.0,,0,0,0.00,,1.3,8,1607,1774,-1,12.5,13,,,-0.016,0.993,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A87 A87,2,00000000,,185,16,3.8,0,0,28.1,12.6,12.7,-6,8.9,19,1,207,228,257,255,250,237,205,208,257,246,257,243,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:09,09:17:09,+02:00,+48.1139147,+9.7646450,1923,3D,465446.5,0.0,,0,0,0.00,,1.8,8,1607,1774,1,12.5,13,,,-0.013,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A90 A90,30,00000000,,185,16,3.0,0,0,28.1,11.6,12.7,-7,5.7,19,1,207,226,257,255,252,235,205,208,255,246,255,241,1,1,1,0,MAIN BUS / ALTERNATOR / STARTER,
2023-08-11,11:17:10,09:17:10,+02:00,+48.1139143,+9.7646442,1923,3D,465447.5,0.0,,0,0,0.00,,1.3,8,1607,1774,-3,12.5,13,,,-0.023,1.001,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040011F8 A93 A93,22,00000000,,185,16,2.0,0,0,28.1,10.8,12.6,-8,3.2,19,1,207,228,257,255,250,237,205,208,255,246,253,239,1,1,1,0,MAIN BUS / ALTERNATOR / STARTER,
2023-08-11,11:17:11,09:17:11,+02:00,+48.1139139,+9.7646436,1924,3D,465448.5,0.0,,0,0,0.00,,1.3,8,1607,1774,2,12.5,13,,,-0.022,1.006,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040011F8 A96 A96,25,00000000,CRW CEP,185,16,1.3,1,120,28.1,10.6,12.6,-9,2.0,19,1,207,228,257,255,250,237,203,208,253,244,252,237,1,1,1,2,MAIN BUS / ALTERNATOR / STARTER,
2023-08-11,11:17:12,09:17:12,+02:00,+48.1139137,+9.7646429,1924,3D,465449.5,0.0,,0,0,0.00,,1.3,8,1607,1774,-1,12.5,13,,,-0.037,1.000,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040011F8 A99 A99,31,00000000,,185,16,0.8,2,130,28.1,10.4,12.6,-9,1.3,19,1,207,228,257,255,250,237,201,207,250,243,250,235,1,1,1,4,MAIN BUS / ALTERNATOR / STARTER,
2023-08-11,11:17:12,09:17:12,+02:00,+48.1139133,+9.7646428,1924,3D,465450.5,0.0,,0,0,0.00,31.7,1.3,8,1607,1774,-0,12.5,13,7.22,0.85,-0.011,0.988,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040017FF D7 D7,30,00000000,,185,16,0.5,4,140,28.1,10.3,12.5,-9,0.9,19,1,207,228,257,255,250,237,201,207,250,262,259,259,1,1,1,4,MAIN BUS / ALTERNATOR / STARTER,
2023-08-11,11:17:14,09:17:14,+02:00,+48.1139130,+9.7646430,1923,3D,465451.5,0.0,,0,0,0.01,31.7,1.3,8,1607,1774,14,12.5,13,7.21,1.00,-0.013,0.988,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040017FF D19 D19,59,00000000,,185,16,0.4,9,680,28.0,10.5,12.5,-9,0.6,19,1,207,230,257,255,248,237,284,262,324,325,358,343,1,0,0,5,MAIN BUS / ALTERNATOR,
2023-08-11,11:17:14,09:17:14,+02:00,+48.1139124,+9.7646436,1923,3D,465452.5,0.0,,0,0,-0.00,31.6,1.3,8,1607,1775,2,12.5,13,7.31,0.94,-0.007,0.977,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3333,,,,040017FF D31 D31,34,00000000,,185,16,0.3,27,630,27.7,11.6,12.6,2,1.1,19,1,207,230,257,253,248,237,293,313,331,338,387,356,1,0,0,4,MAIN BUS,
2023-08-11,11:17:15,09:17:15,+02:00,+48.1139123,+9.7646442,1923,3D,465453.5,0.0,,0,0,0.00,31.5,1.3,8,1607,1775,3,12.5,13,7.27,1.13,0.021,1.000,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040017FF D43 D43,103,00000000,,185,16,0.3,41,750,27.6,12.3,12.6,8,3.4,19,1,207,230,257,253,248,237,298,345,338,351,390,378,1,0,0,10,MAIN BUS,
2023-08-11,11:17:16,09:17:16,+02:00,+48.1139121,+9.7646448,1923,3D,465454.5,0.0,,0,0,-0.00,31.7,1.3,8,1607,1775,3,12.4,13,7.22,1.10,0.012,0.999,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040017FF D55 D55,124,00000000,,185,16,0.4,57,1140,27.1,13.2,12.7,17,4.5,19,1,207,230,257,253,248,237,412,446,397,421,471,460,1,0,0,17,MAIN BUS,
2023-08-11,11:17:17,09:17:17,+02:00,+48.1139121,+9.7646452,1923,3D,465455.5,0.0,,0,0,0.01,31.7,1.3,8,1607,1775,-7,12.3,13,7.25,1.01,-0.003,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3332,,,,040017FF D67 D67,74,00000000,,185,16,0.5,66,1170,26.6,13.7,12.7,23,5.1,19,1,207,230,257,253,248,237,462,531,415,439,514,471,1,0,0,21,MAIN BUS,
2023-08-11,11:17:19,09:17:19,+02:00,+48.1139122,+9.7646455,1923,3D,465456.5,0.0,,0,0,0.00,31.9,1.8,8,1607,1775,-10,12.3,13,7.28,0.87,0.012,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3331,,,,040017FF D79 D79,83,00000000,,185,16,0.6,73,1260,26.2,14.0,12.7,25,5.6,19,1,207,230,257,253,248,237,514,613,477,513,567,500,1,0,0,25,MAIN BUS,
2023-08-11,11:17:19,09:17:19,+02:00,+48.1139123,+9.7646457,1923,3D,465457.5,0.0,,0,0,-0.00,32.0,1.3,8,1607,1774,-1,12.4,13,7.23,0.84,-0.018,0.988,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3330,,,,040017FF D91 D91,73,00000000,,185,16,0.7,77,1240,25.9,14.1,12.7,26,5.7,19,1,207,230,257,253,248,237,558,705,486,559,594,527,1,0,0,27,MAIN BUS / SET BARO,
2023-08-11,11:17:20,09:17:20,+02:00,+48.1139124,+9.7646457,1923,3D,465458.5,0.0,,0,0,-0.00,32.0,1.3,8,1607,1775,2,12.4,13,7.25,0.96,-0.021,0.978,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3329,,,,040017FF D98 D98,50,00000000,,185,16,0.7,78,1090,26.1,14.2,12.7,26,5.7,19,1,207,232,257,253,250,237,559,727,466,583,576,529,1,0,0,28,MAIN BUS / SET BARO,
2023-08-11,11:17:22,09:17:22,+02:00,+48.1139123,+9.7646457,1923,3D,465459.5,0.0,,0,0,-0.00,31.8,1.3,8,1607,1775,-3,12.4,13,7.23,1.05,-0.010,1.009,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3327,,,,040017FF D98 D98,90,00000000,,185,16,0.7,77,1020,26.9,14.2,12.7,25,5.7,19,1,208,232,257,253,250,237,565,725,478,558,576,511,1,0,0,28,MAIN BUS / SET BARO,
2023-08-11,11:17:22,09:17:22,+02:00,+48.1139124,+9.7646458,1923,3D,465460.5,0.0,,0,0,0.00,31.7,1.3,8,1607,1774,-4,12.5,13,7.26,1.08,-0.029,0.997,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.8,3324,,,,040017FF D98 D98,99,00000000,,185,16,0.6,76,1030,27.4,14.2,12.7,24,5.8,19,1,208,232,257,253,250,237,568,712,482,552,583,507,1,0,0,28,MAIN BUS / SET BARO,
2023-08-11,11:17:23,09:17:23,+02:00,+48.1139124,+9.7646457,1923,3D,465461.5,0.0,,0,0,0.00,31.7,1.3,8,1607,1774,0,12.4,13,7.27,0.92,-0.016,0.997,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.7,3321,,,,040017FF D98 D98,60,00000000,,185,16,0.6,76,1120,27.7,14.3,12.7,23,5.9,19,1,208,232,257,253,250,237,604,703,550,547,552,527,1,0,0,28,MAIN BUS / SET BARO,
2023-08-11,11:17:25,09:17:25,+02:00,+48.1139124,+9.7646460,1923,3D,465462.5,0.0,,0,0,0.00,31.6,1.3,8,1607,1774,-4,12.5,13,7.14,0.81,-0.007,0.973,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.7,3319,,,,040017FF D98 D98,95,00000000,,185,16,0.6,76,1120,27.9,14.3,12.7,22,6.0,19,1,208,234,257,253,250,237,621,712,547,577,556,570,1,0,0,29,MAIN BUS / SET BARO,
2023-08-11,11:17:25,09:17:25,+02:00,+48.1139124,+9.7646459,1923,3D,465463.5,0.0,,0,0,0.00,31.6,1.3,8,1607,1774,-3,12.4,13,7.20,0.82,0.002,0.999,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.7,3317,,,,040017FF D98 D98,54,00000000,,185,16,0.6,77,1210,27.9,14.3,12.7,21,6.0,19,1,208,234,257,253,250,237,642,727,588,619,613,617,1,0,0,29,MAIN BUS / SET BARO,
2023-08-11,11:17:26,09:17:26,+02:00,+48.1139124,+9.7646458,1923,3D,465464.5,0.0,,0,0,-0.00,31.5,1.3,8,1607,1774,6,12.3,13,7.18,1.01,-0.004,0.979,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.040,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,26.7,3314,,,,040017FF D98 D98,128,00000000,,187,16,0.6,78,1350,27.9,14.3,12.7,21,6.1,19,1,208,234,257,253,250,237,696,736,657,630,646,676,1,0,0,30,MAIN BUS / SET BARO,
