#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="23.6",engine_hours="17.1",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-08-30,19:47:32,17:47:32,+02:00,+48.1138831,+9.7646932,1862,3D (SFD1),323252.0,0.7,,-0,1,-0.03,,1.3,9,1976,2144,-4,12.3,13,,,-0.000,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.043,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,081111F8 A57 A57,2,00000000,,198,16,0.1,0,0,27.7,13.0,12.8,-2,0.0,19,1,216,253,286,280,273,255,226,244,297,286,291,273,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:33,17:47:33,+02:00,+48.1138821,+9.7646791,1855,3D (SFD1),323253.0,1.1,,0,-1,-0.24,,1.3,9,1976,2144,3,12.5,13,,,-0.000,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,081111F8 A60 A60,2,00000000,,198,16,0.1,0,0,27.7,13.0,12.8,-2,0.0,19,1,216,253,286,280,273,255,226,244,297,286,291,273,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:34,17:47:34,+02:00,+48.1138738,+9.7646778,1851,3D (SFD1),323254.0,0.5,,0,-0,-0.50,,1.2,10,1976,2144,1,12.4,13,,,-0.000,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,081111F8 A63 A63,2,00000000,,198,16,0.1,0,0,27.7,12.9,12.8,-2,0.0,19,1,216,253,286,280,273,255,226,244,297,286,291,273,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:35,17:47:35,+02:00,+48.1138767,+9.7647027,1851,3D (SFD1),323255.0,0.5,,0,-0,-0.00,,1.2,10,1976,2144,-0,12.4,13,,,-0.000,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.043,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,080011F8 A66 A66,2,00000000,,198,16,0.1,0,0,27.7,12.9,12.8,-2,0.0,19,1,216,253,286,280,273,255,226,243,297,286,291,273,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:36,17:47:36,+02:00,+48.1139176,+9.7646947,1910,3D,323274.0,0.1,,0,0,0.00,,1.2,10,1976,2144,-2,12.5,13,,,0.001,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A69 A69,2,00000000,,198,16,0.1,0,0,27.7,12.9,12.8,-2,0.0,19,1,216,253,286,280,273,255,225,243,295,286,291,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:37,17:47:37,+02:00,+48.1139180,+9.7646952,1910,3D,323275.0,0.0,,0,0,0.00,,1.6,10,1976,2144,2,12.4,13,,,-0.001,0.989,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040011F8 A72 A72,2,00000000,,198,16,0.1,0,0,27.7,12.9,12.7,-2,0.0,19,1,216,253,286,280,273,255,225,243,295,286,291,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:38,17:47:38,+02:00,+48.1139185,+9.7646953,1910,3D,323276.0,0.0,,0,0,-0.00,,1.2,10,1976,2144,2,12.5,13,,,0.000,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040011F8 A75 A75,2,00000000,,198,16,0.5,0,0,27.7,12.9,12.7,-3,0.0,19,1,216,253,286,280,273,255,225,243,295,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:39,17:47:39,+02:00,+48.1139192,+9.7646953,1909,3D,323277.0,0.0,,0,0,-0.00,,1.2,10,1976,2144,-5,12.5,13,,,0.000,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A78 A78,2,00000000,,198,16,1.8,0,0,27.7,12.8,12.7,-4,0.4,19,1,216,253,286,280,273,255,225,243,295,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:40,17:47:40,+02:00,+48.1139194,+9.7646957,1909,3D,323278.0,0.0,,0,0,0.00,,1.2,10,1976,2144,1,12.4,13,,,0.001,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A81 A81,2,00000000,,198,16,3.2,0,0,27.7,12.8,12.7,-5,1.3,19,1,216,253,286,280,273,255,225,243,295,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:41,17:47:41,+02:00,+48.1139191,+9.7646958,1909,3D,323279.0,0.0,,0,0,0.00,,1.2,10,1976,2144,4,12.4,13,,,-0.001,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A84 A84,3,00000000,,198,16,4.3,0,0,27.7,12.8,12.7,-5,2.6,19,1,216,253,286,280,273,255,225,243,295,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:42,17:47:42,+02:00,+48.1139188,+9.7646959,1909,3D,323280.0,0.0,,0,0,-0.00,,1.2,10,1976,2144,1,12.5,13,,,0.001,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A87 A87,3,00000000,,198,16,5.7,0,0,27.7,12.8,12.7,-5,11.2,19,1,216,253,286,280,273,255,225,243,295,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:43,17:47:43,+02:00,+48.1139185,+9.7646956,1909,3D,323281.0,0.0,,0,0,-0.00,,1.2,10,1976,2144,-8,12.4,13,,,0.000,0.994,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A90 A90,2,00000000,,198,16,6.4,0,0,27.7,12.7,12.7,-5,14.8,19,1,216,253,286,280,273,255,225,243,293,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:44,17:47:44,+02:00,+48.1139185,+9.7646952,1909,3D,323282.0,0.0,,0,0,0.00,,1.2,10,1976,2144,-5,12.6,13,,,0.001,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A93 A93,4,00000000,,198,16,5.8,0,0,27.7,12.7,12.7,-6,11.1,19,1,216,253,286,280,273,255,225,241,293,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:45,17:47:45,+02:00,+48.1139187,+9.7646946,1909,3D,323283.0,0.0,,0,0,0.00,,1.6,10,1976,2144,3,12.3,13,,,0.003,0.991,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040011F8 A96 A96,6,00000000,,198,16,4.3,0,0,27.7,12.7,12.7,-6,6.3,19,1,216,253,286,280,273,255,225,241,293,284,289,271,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-30,19:47:46,17:47:46,+02:00,+48.1139187,+9.7646947,1909,3D,323284.0,0.0,,0,0,-0.00,,1.2,10,1976,2144,1,12.3,13,,,0.010,0.986,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040011F8 A99 A99,28,00000000,,198,16,3.1,0,0,27.7,12.0,12.6,-6,3.4,19,1,217,253,286,280,273,255,225,241,293,282,288,270,1,1,1,0,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:47,17:47:47,+02:00,+48.1139190,+9.7646951,1909,3D,323285.0,0.0,,0,0,0.00,219.3,1.2,10,1976,2144,-2,12.3,13,7.44,-0.06,-0.004,0.999,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D10 D10,23,00000000,,198,16,2.3,0,0,27.7,11.2,12.6,-7,2.0,19,1,217,253,286,280,273,255,225,241,291,282,286,270,1,1,1,0,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:48,17:47:48,+02:00,+48.1139187,+9.7646956,1909,3D,323286.0,0.0,,0,0,-0.00,219.3,1.2,10,1976,2144,-0,12.3,13,7.45,-0.02,-0.009,0.979,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D22 D22,19,00000000,,198,16,1.5,0,120,27.7,10.7,12.5,-8,1.1,19,1,217,253,286,280,273,255,223,239,288,279,282,266,1,1,1,1,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:49,17:47:49,+02:00,+48.1139188,+9.7646957,1909,3D,323287.0,0.0,,0,0,-0.00,219.3,1.2,10,1976,2144,-3,12.4,13,7.44,-0.06,0.007,0.995,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D34 D34,16,00000000,,198,16,1.0,1,150,27.7,10.5,12.5,-9,0.7,19,1,217,253,286,280,271,255,221,239,284,277,279,264,1,1,1,4,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:50,17:47:50,+02:00,+48.1139189,+9.7646954,1910,3D,323288.0,0.0,,0,0,-0.00,219.3,1.2,10,1976,2144,-4,12.4,13,7.45,-0.04,0.015,0.978,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D46 D46,21,00000000,,198,16,0.7,3,150,27.7,10.4,12.5,-9,0.6,19,1,217,253,286,280,271,255,219,237,282,275,277,262,1,1,1,4,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:51,17:47:51,+02:00,+48.1139190,+9.7646957,1909,3D,323289.0,0.0,,0,0,0.00,219.3,1.2,10,1976,2144,1,12.4,13,7.46,-0.10,0.008,1.002,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D58 D58,44,00000000,,198,16,0.7,6,300,27.7,10.3,12.5,-9,0.6,19,1,217,253,286,280,271,255,241,250,327,315,316,284,1,1,1,3,MAIN BUS / ALTERNATOR / STARTER,
2023-08-30,19:47:52,17:47:52,+02:00,+48.1139193,+9.7646962,1910,3D,323290.0,0.0,,0,0,0.00,219.4,1.1,12,1977,2144,16,12.4,13,7.53,-0.03,-0.026,0.935,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D70 D70,90,00000000,,198,16,0.7,22,1490,27.0,10.9,12.5,-9,1.1,19,1,217,253,286,280,271,255,379,410,451,430,446,361,1,0,0,4,MAIN BUS,
2023-08-30,19:47:53,17:47:53,+02:00,+48.1139190,+9.7646969,1910,3D,323291.0,0.0,,0,0,0.01,219.3,1.1,12,1976,2144,-8,12.4,13,7.34,-0.03,0.017,0.992,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2787,,,,040017FF D82 D82,44,00000000,,198,16,0.6,44,1140,26.2,11.4,12.5,-7,1.4,19,1,217,253,286,280,271,255,363,444,426,408,423,365,1,0,0,5,MAIN BUS,
2023-08-30,19:47:54,17:47:54,+02:00,+48.1139191,+9.7646973,1910,3D,323292.0,0.0,,0,0,-0.00,219.3,1.1,12,1976,2144,-7,12.4,13,7.44,-0.09,0.024,0.978,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D94 D94,79,00000000,,198,16,0.5,55,840,26.2,11.9,12.6,-7,2.7,19,1,217,253,286,280,271,255,338,475,396,383,392,343,1,0,0,9,MAIN BUS / SET BARO,
2023-08-30,19:47:55,17:47:55,+02:00,+48.1139191,+9.7646973,1910,3D,323293.0,0.0,,0,0,0.00,219.3,1.1,12,1976,2144,2,12.4,13,7.46,-0.06,-0.028,0.967,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2787,,,,040017FF D98 D98,84,00000000,,198,16,0.5,59,850,26.4,12.1,12.6,-6,3.5,19,1,217,253,286,280,271,255,318,554,370,365,369,329,1,0,0,13,MAIN BUS / SET BARO,
2023-08-30,19:47:56,17:47:56,+02:00,+48.1139192,+9.7646973,1910,3D,323294.0,0.0,,0,0,0.00,219.2,1.1,12,1976,2144,-10,12.4,13,7.47,0.02,-0.019,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D98 D98,40,00000000,,198,16,0.5,61,860,26.5,12.2,12.6,-6,4.0,19,1,217,253,286,280,271,255,300,642,349,351,347,315,1,0,0,17,MAIN BUS / SET BARO,
2023-08-30,19:47:57,17:47:57,+02:00,+48.1139191,+9.7646973,1910,3D,323295.0,0.0,,0,0,-0.00,219.4,1.1,12,1976,2143,-5,12.4,13,7.46,-0.02,0.019,0.983,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2786,,,,040017FF D98 D98,64,00000000,,198,16,0.5,62,880,26.6,12.3,12.6,-6,4.1,19,1,217,255,286,280,271,255,349,678,358,343,354,342,1,0,0,19,MAIN BUS / SET BARO,
2023-08-30,19:47:58,17:47:58,+02:00,+48.1139190,+9.7646973,1910,3D,323296.0,0.0,,0,0,0.00,219.4,1.1,12,1976,2143,-1,12.4,13,7.44,-0.12,0.019,0.990,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2785,,,,040017FF D98 D98,61,00000000,,198,16,0.4,63,920,26.7,12.3,12.6,-6,4.3,19,1,217,255,286,280,271,255,378,667,374,347,415,396,1,0,0,20,MAIN BUS / SET BARO,
2023-08-30,19:47:59,17:47:59,+02:00,+48.1139191,+9.7646973,1910,3D,323297.0,0.0,,0,0,0.00,219.2,1.1,12,1976,2143,7,12.5,13,7.45,-0.03,0.009,1.005,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2784,,,,040017FF D98 D98,51,00000000,,198,16,0.4,64,950,26.7,12.3,12.6,-6,4.3,19,1,217,255,286,280,271,255,414,633,387,370,430,442,1,0,0,21,MAIN BUS / SET BARO,
2023-08-30,19:48:00,17:48:00,+02:00,+48.1139191,+9.7646973,1910,3D,323298.0,0.0,,0,0,0.00,219.4,1.4,12,1976,2144,-0,12.6,13,7.43,0.14,0.022,1.002,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2782,,,,040017FF D98 D98,82,00000000,,198,16,0.4,65,850,26.8,12.3,12.6,-6,4.3,19,1,217,257,286,279,271,255,439,592,397,360,451,448,1,0,0,21,MAIN BUS / SET BARO,
2023-08-30,19:48:01,17:48:01,+02:00,+48.1139191,+9.7646973,1910,3D,323299.0,0.0,,0,0,0.00,219.4,1.1,12,1976,2144,0,12.6,13,7.46,-0.05,0.032,1.000,187,,,,30.10,,GPS,,EDMZ,12.1,190,190,0.042,+0.03,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,18.0,2780,,,,040017FF D98 D98,56,00000000,,198,16,0.3,63,820,27.1,12.3,12.6,-6,4.4,19,1,217,257,284,279,271,255,464,556,423,342,423,450,1,0,0,21,MAIN BUS / SET BARO,
