#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="21.1",engine_hours="15.3",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-07-31,11:21:34,09:21:34,+02:00,+48.1137940,+9.7645030,1890,3D-,120112.4,0.0,,0,0,0.02,,1.2,9,1794,1915,-1,12.3,13,,,0.006,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.168,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3089,,,,081111F8 A56 A56,4,00000000,,178,16,0.1,0,0,27.8,10.2,12.8,-1,0.0,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:35,09:21:35,+02:00,+48.1137897,+9.7645014,1889,3D,120113.4,0.0,,0,0,0.01,,1.2,9,1794,1915,7,12.3,13,,,0.006,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3089,,,,040011F8 A59 A59,5,00000000,,178,16,0.1,0,0,27.8,11.6,12.8,-1,0.0,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:36,09:21:36,+02:00,+48.1137859,+9.7645000,1889,3D,120114.4,0.0,,0,0,0.00,,1.2,9,1794,1915,-0,12.9,13,,,0.002,0.993,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3088,,,,040011F8 A62 A62,3,00000000,L+,178,16,0.1,0,0,27.8,12.4,12.8,-1,0.0,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:37,09:21:37,+02:00,+48.1137828,+9.7644999,1888,3D,120115.4,0.0,,0,0,0.00,,1.2,9,1794,1915,5,13.7,14,,,0.004,0.990,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3087,,,,040011F8 A65 A65,3,00000000,,178,16,0.1,0,0,27.8,12.8,12.8,-1,0.0,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:38,09:21:38,+02:00,+48.1137800,+9.7645000,1888,3D,120116.4,0.0,,0,0,0.01,,1.2,9,1794,1915,1,11.9,12,,,-0.000,0.994,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3087,,,,040011F8 A68 A68,6,00000000,,178,16,0.1,0,0,27.8,12.9,12.8,-1,0.0,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:39,09:21:39,+02:00,+48.1137780,+9.7645007,1888,3D,120117.4,0.0,,0,0,0.01,,1.2,9,1795,1915,21,12.0,13,,,0.003,0.990,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3086,,,,040011F8 A71 A71,4,00000000,,178,16,0.1,0,0,27.8,13.0,12.8,-2,0.5,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:40,09:21:40,+02:00,+48.1137764,+9.7645009,1887,3D,120118.4,0.0,,0,0,0.01,,1.4,9,1795,1916,13,13.3,14,,,0.004,0.996,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3086,,,,040011F8 A74 A74,2,00000000,,178,16,0.1,0,0,27.8,13.0,12.8,-2,0.8,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:41,09:21:41,+02:00,+48.1137750,+9.7645010,1886,3D,120119.4,0.0,,0,0,0.01,,1.2,9,1795,1916,6,14.3,15,,,0.005,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3085,,,,040011F8 A77 A77,3,00000000,,178,16,0.1,0,0,27.8,13.0,12.8,-2,0.7,19,2,160,196,244,239,237,217,183,208,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:42,09:21:42,+02:00,+48.1137739,+9.7645013,1886,3D,120120.4,0.0,,0,0,0.01,,1.4,9,1795,1916,-2,12.6,13,,,0.002,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3084,,,,040011F8 A80 A80,2,00000000,,178,16,0.1,0,0,27.8,13.0,12.8,-2,0.6,19,2,160,196,244,239,237,217,183,207,264,253,266,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:43,09:21:43,+02:00,+48.1137728,+9.7645014,1886,3D,120121.4,0.0,,0,0,0.00,,1.2,9,1795,1916,-4,12.2,13,,,0.005,0.990,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3083,,,,040011F8 A83 A83,2,00000000,,178,16,0.1,0,0,27.8,13.0,12.8,-2,0.4,19,2,160,196,244,239,237,217,183,207,264,253,264,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:44,09:21:44,+02:00,+48.1137718,+9.7645013,1885,3D,120122.4,0.0,,0,0,0.00,,1.2,9,1794,1915,-31,11.8,12,,,0.004,0.993,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3082,,,,040011F8 A86 A86,4,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.3,19,2,160,196,244,239,237,217,183,207,262,253,264,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:45,09:21:45,+02:00,+48.1137708,+9.7645010,1885,3D,120123.4,0.0,,0,0,0.00,,1.2,9,1794,1915,2,12.8,13,,,0.002,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.167,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.6,3081,,,,040011F8 A89 A89,2,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.1,19,2,160,196,244,239,237,217,183,207,262,253,264,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:46,09:21:46,+02:00,+48.1137699,+9.7645009,1885,3D,120124.4,0.0,,0,0,-0.00,,1.4,9,1794,1915,0,12.2,13,,,0.005,0.994,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3080,,,,040011F8 A92 A92,4,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.1,19,2,160,196,244,239,237,217,181,207,262,253,264,237,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:47,09:21:47,+02:00,+48.1137693,+9.7645014,1884,3D,120125.4,0.0,,0,0,0.00,,1.2,9,1795,1915,12,12.8,13,,,0.004,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3079,,,,040011F8 A95 A95,5,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:48,09:21:48,+02:00,+48.1137685,+9.7645020,1884,3D,120126.4,0.0,,0,0,-0.00,,1.2,9,1795,1916,26,12.2,13,,,0.004,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3079,,,,040011F8 A98 A98,3,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:49,09:21:49,+02:00,+48.1137679,+9.7645025,1884,3D,120127.4,0.0,,0,0,0.00,172.3,1.2,9,1795,1916,-9,12.1,13,7.11,-0.19,0.004,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3080,,,,040017FF D7 D7,3,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:50,09:21:50,+02:00,+48.1137674,+9.7645029,1884,3D,120128.4,0.0,,0,0,-0.00,172.3,1.2,9,1795,1915,-7,12.0,13,7.05,-0.18,0.004,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3078,,,,040017FF D19 D19,2,00000000,,178,16,0.1,0,0,27.8,13.0,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:51,09:21:51,+02:00,+48.1137668,+9.7645029,1884,3D,120129.4,0.0,,0,0,0.00,172.3,1.2,9,1794,1915,-13,12.0,12,7.05,-0.18,0.002,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3077,,,,040017FF D31 D31,3,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:52,09:21:52,+02:00,+48.1137661,+9.7645025,1884,3D,120130.4,0.0,,0,0,-0.00,172.3,1.2,9,1794,1915,-5,11.6,12,7.02,-0.17,0.002,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3077,,,,040017FF D43 D43,3,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-2,0.0,19,2,160,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:53,09:21:53,+02:00,+48.1137655,+9.7645024,1883,3D,120131.4,0.0,,0,0,0.00,172.3,1.2,9,1794,1915,-10,11.2,12,6.99,-0.16,0.003,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3077,,,,040017FF D55 D55,3,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-2,0.0,19,2,158,196,244,239,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:54,09:21:54,+02:00,+48.1137649,+9.7645025,1883,3D,120132.4,0.0,,0,0,0.00,172.3,1.2,9,1794,1915,-18,11.5,12,7.03,-0.17,0.003,0.993,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D67 D67,2,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-2,0.0,19,2,158,196,244,237,237,217,181,207,262,252,264,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:55,09:21:55,+02:00,+48.1137641,+9.7645024,1883,3D,120133.4,0.0,,0,0,0.00,172.3,1.2,9,1794,1915,-2,11.7,12,7.02,-0.18,0.003,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D79 D79,3,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-2,0.0,19,2,158,196,244,237,237,217,181,207,262,252,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:56,09:21:56,+02:00,+48.1137635,+9.7645025,1883,3D,120134.4,0.0,,0,0,-0.00,172.3,1.2,9,1794,1915,10,11.9,12,7.02,-0.18,0.002,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D91 D91,2,00000000,,178,16,0.1,0,0,27.8,12.9,12.7,-4,0.0,19,2,158,196,244,237,237,217,181,207,261,252,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:57,09:21:57,+02:00,+48.1137635,+9.7645023,1883,3D,120135.4,0.0,,0,0,-0.00,172.3,1.2,9,1794,1915,9,11.9,13,7.08,-0.21,0.003,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D98 D98,2,00000000,,178,16,0.3,0,0,27.8,12.8,12.7,-4,0.2,19,2,158,196,244,237,237,217,181,207,261,252,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:58,09:21:58,+02:00,+48.1137635,+9.7645025,1883,3D,120136.4,0.0,,0,0,-0.00,172.2,1.2,9,1795,1915,15,11.9,12,6.99,-0.17,0.002,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D98 D98,3,00000000,,178,16,0.5,0,0,27.8,12.8,12.7,-4,1.0,19,2,158,196,244,237,237,217,181,207,261,252,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:21:59,09:21:59,+02:00,+48.1137635,+9.7645023,1883,3D,120137.4,0.0,,0,0,-0.00,172.3,1.2,9,1794,1915,-13,11.8,12,7.04,-0.19,0.003,0.991,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D98 D98,3,00000000,,178,16,0.7,0,0,27.8,12.8,12.7,-5,1.7,19,2,158,196,244,237,237,217,181,207,261,252,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:22:00,09:22:00,+02:00,+48.1137635,+9.7645025,1883,3D,120138.4,0.0,,0,0,0.00,172.3,1.2,9,1794,1915,-1,11.7,12,7.02,-0.18,0.004,0.993,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3075,,,,040017FF D98 D98,2,00000000,,178,16,0.7,0,0,27.8,12.8,12.7,-5,3.2,19,2,158,194,244,237,237,217,181,205,261,250,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:22:01,09:22:01,+02:00,+48.1137635,+9.7645024,1883,3D,120139.4,0.0,,0,0,-0.00,172.3,1.2,9,1795,1915,18,11.9,13,7.10,-0.20,0.003,0.994,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3075,,,,040017FF D98 D98,2,00000000,,178,16,0.7,0,0,27.8,12.8,12.7,-4,3.8,19,2,158,194,244,237,237,217,181,205,261,250,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:22:02,09:22:02,+02:00,+48.1137635,+9.7645024,1883,3D,120140.4,0.0,,0,0,0.00,172.3,1.2,9,1796,1916,31,12.6,13,7.05,-0.18,0.001,0.992,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D98 D98,2,00000000,,178,16,0.5,0,0,27.8,12.8,12.7,-3,2.6,19,2,158,194,244,237,237,217,181,205,261,250,262,235,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,11:22:03,09:22:03,+02:00,+48.1137635,+9.7645024,1883,3D,120141.4,0.0,,0,0,0.01,172.2,1.4,9,1795,1916,-17,12.3,13,6.95,-0.14,0.005,0.989,187,,,,30.05,,GPS,,USR004,4.9,312,314,-0.166,-0.13,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,22.5,3076,,,,040017FF D98 D98,4,00000000,,178,16,0.4,0,0,27.8,12.8,12.7,-4,2.0,19,2,158,194,244,237,237,217,181,205,261,250,262,234,1,1,0,0,MAIN BUS / ALTERNATOR,
