#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="22.0",engine_hours="16.0",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-08-08,19:52:28,17:52:28,+02:00,+48.1139206,+9.7646844,1899,3D,237165.6,0.0,,0,0,-0.00,,1.2,9,1768,1936,-0,12.5,13,,,0.003,0.992,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A80 A80,3,00000000,,190,16,0.1,0,0,27.9,0.1,12.7,0,0.0,19,2,210,246,279,273,271,255,225,237,289,277,286,268,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:29,17:52:29,+02:00,+48.1139215,+9.7646845,1898,3D,237166.7,0.0,,0,0,-0.00,,1.2,9,1768,1936,1,12.4,13,,,0.005,0.989,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A83 A83,3,00000000,,190,16,0.1,0,0,27.9,0.1,12.7,0,0.0,19,2,210,246,279,273,271,255,225,237,288,277,286,268,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:30,17:52:30,+02:00,+48.1139221,+9.7646852,1898,3D,237167.7,0.0,,0,0,-0.00,,1.2,9,1768,1936,-1,12.5,13,,,0.004,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A86 A86,2,00000000,,190,16,0.1,0,0,27.9,0.1,12.7,0,0.0,19,2,210,246,279,273,271,255,225,237,288,277,286,268,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:31,17:52:31,+02:00,+48.1139225,+9.7646855,1897,3D,237168.7,0.0,,0,0,-0.00,,1.2,9,1768,1936,-7,12.3,13,,,0.003,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A89 A89,3,00000000,,190,16,0.1,0,0,27.9,0.1,12.7,0,0.0,19,2,210,246,279,273,271,255,223,237,288,277,286,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:32,17:52:32,+02:00,+48.1139226,+9.7646853,1897,3D,237169.7,0.0,,0,0,0.00,,1.2,9,1768,1936,-1,12.4,13,,,0.003,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A92 A92,2,00000000,,190,16,0.1,0,0,27.9,0.1,12.7,0,0.0,19,2,210,246,279,273,271,255,223,237,288,277,286,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:33,17:52:33,+02:00,+48.1139225,+9.7646847,1897,3D,237170.7,0.0,,0,0,0.00,,1.2,9,1768,1936,3,12.5,13,,,0.003,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A95 A95,2,00000000,,190,16,0.1,0,0,27.9,0.9,12.7,0,0.0,19,2,210,246,279,273,271,255,223,237,288,277,286,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:34,17:52:34,+02:00,+48.1139220,+9.7646838,1897,3D,237171.7,0.0,,0,0,0.00,,1.2,9,1768,1936,-1,12.7,13,,,0.003,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,20.6,2827,,,,040011F8 A98 A98,2,00000000,L+,190,16,0.1,0,0,27.9,5.5,12.7,0,0.0,19,2,210,246,279,273,271,255,223,237,288,277,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:35,17:52:35,+02:00,+48.1139217,+9.7646824,1897,3D,237172.6,0.0,,0,0,-0.00,217.8,1.2,9,1768,1936,-6,12.6,13,7.40,-0.17,0.003,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,040017FF D7 D7,2,00000000,L+,190,16,0.1,0,0,27.9,9.2,12.7,0,0.0,19,2,210,246,279,273,271,255,223,237,288,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:36,17:52:36,+02:00,+48.1139212,+9.7646818,1897,3D,237173.6,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,1,12.5,13,7.39,-0.18,0.004,0.993,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,040017FF D19 D19,2,00000000,,190,16,0.1,0,0,27.9,11.1,12.7,-1,0.0,19,2,210,246,279,273,271,255,223,237,288,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:37,17:52:37,+02:00,+48.1139210,+9.7646816,1897,3D,237174.6,0.0,,0,0,-0.00,217.8,1.2,9,1768,1935,-0,12.4,13,7.35,-0.23,0.001,0.989,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,020017FF D29 D29,4,00000000,L+,190,16,0.1,0,0,27.9,12.2,12.7,-1,0.0,19,2,210,246,279,273,271,255,223,237,286,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:38,17:52:38,+02:00,+48.1139209,+9.7646818,1897,3D,237175.7,0.0,,0,0,-0.01,217.8,1.2,9,1768,1935,1,12.5,13,7.40,-0.18,-0.000,1.003,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,040017FF D41 D41,12,00000000,,190,16,0.1,0,0,27.9,12.7,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,237,286,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:39,17:52:39,+02:00,+48.1139211,+9.7646828,1897,3D,237176.6,0.0,,0,0,-0.00,217.8,1.2,9,1768,1936,5,12.5,13,7.41,-0.18,0.002,0.987,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,040017FF D53 D53,4,00000000,,190,16,0.1,0,0,27.9,12.8,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,235,286,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:40,17:52:40,+02:00,+48.1139214,+9.7646836,1896,3D,237177.6,0.0,,0,0,-0.00,217.8,1.2,9,1768,1936,-9,12.5,13,7.38,-0.21,0.003,0.993,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2827,,,,040017FF D65 D65,2,00000000,,190,16,0.1,0,0,27.9,12.9,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,235,286,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:41,17:52:41,+02:00,+48.1139215,+9.7646841,1896,3D,237178.6,0.0,,0,0,-0.01,217.8,1.2,9,1768,1935,-5,12.4,13,7.37,-0.21,0.005,0.992,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D77 D77,3,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,235,286,275,284,266,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:42,17:52:42,+02:00,+48.1139215,+9.7646843,1896,3D,237179.6,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,1,12.4,13,7.43,-0.14,0.005,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D89 D89,3,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,235,286,275,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:43,17:52:43,+02:00,+48.1139216,+9.7646843,1896,3D,237180.6,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,2,12.5,13,7.38,-0.20,0.004,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D98 D98,2,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,223,235,286,275,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:44,17:52:44,+02:00,+48.1139216,+9.7646843,1896,3D,237181.6,0.0,,0,0,-0.00,217.8,1.2,9,1768,1935,-4,12.5,13,7.42,-0.15,0.004,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D98 D98,2,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,235,286,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:45,17:52:45,+02:00,+48.1139215,+9.7646844,1896,3D,237182.6,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,-6,12.6,13,7.39,-0.17,0.004,0.990,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D98 D98,2,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,235,284,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:46,17:52:46,+02:00,+48.1139216,+9.7646843,1896,3D,237183.6,0.0,,0,0,-0.00,217.8,1.2,9,1767,1935,-6,12.6,13,7.40,-0.17,0.005,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2825,,,,040017FF D98 D98,4,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,235,284,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:47,17:52:47,+02:00,+48.1139216,+9.7646844,1896,3D,237184.6,0.0,,0,0,-0.00,217.8,1.4,9,1768,1935,6,12.7,13,7.37,-0.20,0.004,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2825,,,,040017FF D98 D98,3,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,235,284,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:48,17:52:48,+02:00,+48.1139215,+9.7646845,1896,3D,237185.6,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,7,12.7,13,7.36,-0.20,-0.003,0.989,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D98 D98,5,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,235,284,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-08-08,19:52:49,17:52:49,+02:00,+48.1139216,+9.7646844,1896,3D,237186.7,0.0,,0,0,0.00,217.8,1.2,9,1768,1935,0,12.7,13,7.39,-0.18,0.004,0.991,187,,,,30.10,,GPS,,USR004,4.9,312,314,-0.178,-0.14,7595,1.25nm,,,,,PFT,,,,,,,,,,,,,-3.6,20.6,2826,,,,040017FF D98 D98,3,00000000,,190,16,0.1,0,0,27.9,13.0,12.7,-2,0.0,19,2,210,246,279,273,271,255,221,234,284,273,282,264,1,1,0,0,MAIN BUS / ALTERNATOR,
